name,a,diameter,moid
Waynerichie,2.325163256686690,2.407,0.923824
,2.374008227990270,1.323,0.923845
,2.636073289109470,4.311,0.923857
,2.387513851459940,3.445,0.923861
,2.249489465245460,1.616,0.923866
,2.283746841273080,6.117,0.923872
Ampella,2.459168420971280,54.323,0.923875
,2.334630063452410,4.646,0.923886
,2.318715541976750,1.454,0.923888
,2.388550824215340,1.714,0.923896
,2.165489413737110,2.960,0.923899
,2.098122112316770,1.870,0.92391
,2.347429852457950,3.977,0.92391
,2.746783939986310,4.226,0.923913
,2.28408255474307,3.098,0.923924
Stevendodds,2.55907208152765,4.976,0.923927
,2.274037422595740,1.892,0.923935
,2.579010248300300,3.091,0.923946
,2.124966891091570,1.886,0.92395
,2.532067242740470,1.617,0.923953
,2.257271650457790,5.014,0.923959
,2.44505268683385,3.095,0.923969
,2.567684578621420,1.708,0.923969
,2.379531159155110,3.936,0.923982
,2.395620047579640,3.837,0.924034
,2.66544279410054,4.047,0.924039
,2.369309870392570,2.070,0.924052
,2.571557727237170,2.258,0.924078
,2.268801317755280,2.542,0.92409
,2.423624498127650,2.201,0.924114
,2.252841774712770,1.708,0.924125
,2.367912295010620,4.234,0.924129
,2.336769749776380,1.455,0.924144
,2.474404470716060,3.294,0.924158
,2.287060151460190,3.946,0.924162
,2.668489661428720,7.307,0.924164
,2.549105229782910,4.276,0.924167
,2.282207436554960,3.893,0.924195
,2.33204446148809,1.724,0.924195
,2.372113974751110,1.810,0.924234
,2.409538656757260,2.123,0.924243
,2.338907874679810,3.821,0.924244
,2.391255490126180,2.905,0.924252
,2.43276720027623,3.511,0.924252
,2.250788572476090,1.308,0.924256
,2.781234764674030,4.915,0.924257
,2.359181589244680,2.109,0.924259
,2.273240033091370,2.218,0.924266
,2.23034656521419,1.575,0.924287
,2.547394855086100,3.255,0.924287
,2.323926097308750,2.070,0.92429
,2.325310253907400,1.894,0.924292
,2.673292747319290,5.109,0.924296
,2.403473140294850,5.187,0.924297
,2.274542051293910,2.013,0.9243
,2.418900551342360,1.651,0.924305
,2.771703393316190,1.955,0.924309
,2.148151157378620,2.090,0.924327
,2.607191322811120,6.523,0.924329
,2.196644133441370,1.532,0.924331
,2.181711599931280,2.480,0.924333
Lawrence,2.756960713459770,6.712,0.924334
Connelly,2.58975815241464,7.161,0.92434
,2.27257271630179,2.964,0.924343
,2.616316601497640,2.209,0.924362
,2.400144778259270,1.422,0.92438
,2.329592052453600,2.643,0.924389
,2.325474130469300,7.737,0.924404
,2.260102760468130,1.952,0.92442
,2.360907777452920,1.362,0.924425
,2.43954509498261,6.794,0.924432
,2.681981206348930,3.314,0.924432
,2.224318029367180,1.764,0.924433
Ruchipandya,2.200860827606200,2.520,0.924434
,2.680784450624710,2.609,0.924439
,1.965592127409060,1.304,0.924446
Jonava,2.430422083561250,2.514,0.92446
,2.613007907290980,4.938,0.924465
,2.357191632470600,3.157,0.924489
,2.318878133659690,2.049,0.924493
,2.392669930307570,2.995,0.924497
,2.384792423348470,1.661,0.924498
,2.394084872560710,2.562,0.9245
,2.595024024342720,2.325,0.924522
,2.242768823078020,2.313,0.92454
,2.314607576741190,3.231,0.924543
Nishiyama,2.22756143503975,2.571,0.924585
,2.556220437351770,2.382,0.924588
,2.239543737232790,1.567,0.924589
White,2.16415168537192,4.320,0.924609
,2.347019952665450,2.327,0.924615
,2.149451264047630,3.326,0.924618
,2.428701212672600,1.146,0.924623
Richelen,2.565871962490510,5.391,0.924623
,2.342896509189350,3.402,0.924626
,2.311012816863180,1.736,0.924638
,2.306945368833260,1.782,0.924643
,2.241350990936660,2.071,0.924644
Le Poole,2.463848776808200,5.194,0.924655
,2.524059437740500,3.809,0.924659
,2.563397719979350,3.111,0.924662
Yorimasa,2.221654928421780,3.982,0.924681
,2.40208476527491,1.482,0.924705
Girard,2.377676113514100,8.798,0.924708
Tirso,2.263942101546000,3.503,0.924751
,2.25613583962578,4.300,0.924771
,2.38730559036497,3.478,0.924779
,2.583505068011800,2.978,0.924789
Sandro,2.283379356183910,1.926,0.924792
,2.571504422772980,3.930,0.9248
,2.365770684378690,4.131,0.924813
,2.286839368781080,2.311,0.924815
,2.425006320597590,1.438,0.924825
,2.566651889324050,1.743,0.924827
,2.261250503722200,1.285,0.924839
,2.295365293637590,1.898,0.924841
,2.407918014918360,4.296,0.924841
,2.201715149011920,1.659,0.924851
,2.25910162117407,2.841,0.924862
,2.270779699060020,1.682,0.924863
,2.42868791538127,5.722,0.924875
,2.249058789535950,2.171,0.924882
,2.519617923683230,7.535,0.924891
,2.733143804109270,3.554,0.924899
,2.618369877191330,2.461,0.924904
Digne,2.339972274816240,5.633,0.924911
,2.642470180723850,1.676,0.924916
,2.284598743648480,2.084,0.924918
,2.234118832888470,2.310,0.924924
,2.211631930056630,3.761,0.924929
Keiko,2.154600218746310,3.652,0.924935
,2.431766776128870,3.354,0.924944
,2.275491220299050,1.666,0.924949
,2.302383280351910,2.621,0.924953
,2.431522134105870,1.345,0.924958
,2.386868654138290,2.310,0.924982
,2.403126617171180,4.383,0.924988
Chaliubieju,2.642460109052120,8.997,0.924989
,2.782701874714770,5.164,0.925003
,2.609678315015720,2.293,0.92505
,2.33910263318249,2.660,0.925056
,2.777358153802480,1.718,0.92506
,2.531746835795180,3.836,0.925062
Broederstroom,2.245477282718210,7.444,0.925067
,2.344332264136240,3.723,0.925068
,2.383536805749130,5.834,0.925068
,2.250310571536230,1.539,0.925081
,2.242487504394800,1.452,0.925086
,2.169863526643810,3.473,0.925095
,2.316324984814010,6.615,0.925103
,2.560415490945000,3.763,0.925126
,2.611704300014510,4.884,0.925127
,2.418826727793470,2.000,0.925131
,2.326778842239570,2.512,0.925142
,2.446953604874300,2.957,0.925154
,2.309766879636330,1.864,0.925155
,2.295726029096940,1.891,0.925156
,2.568380914591750,2.964,0.925164
,2.114993225514510,3.408,0.925176
Al-Tusi,2.241163074730640,5.624,0.925177
Zhongkeyuan,2.230585581185670,3.511,0.925181
,2.198630017678670,3.624,0.925186
,2.391270020632720,3.009,0.925197
Zenbei,2.36336782619958,4.134,0.925204
,2.380872311087800,1.788,0.925219
,2.625536627143600,2.639,0.925227
,2.244534857987350,4.248,0.925232
,2.631368446690900,1.988,0.925242
Raffaellolena,2.380281334526820,1.540,0.925248
,2.351471508294580,1.722,0.92525
,2.291942684935410,2.310,0.925254
,1.9764103862794,1.400,0.925257
,2.306262833405260,1.249,0.925282
,2.351228700146800,3.103,0.925283
,2.577857677296660,1.380,0.925303
,2.281064709162130,1.414,0.925313
,2.412157800334450,3.136,0.925315
Ryanolson,2.29682701110198,2.164,0.925322
,2.239943872653980,1.595,0.925329
,2.372112499638210,3.019,0.925329
,2.052866895011720,1.626,0.92533
,2.245693389999740,2.094,0.925342
,2.274126863139570,1.233,0.925363
,2.320826193181730,1.667,0.925364
,2.198796763801710,1.230,0.925366
,2.66860589040165,2.254,0.925368
,2.409901131624170,2.493,0.925376
,2.566160533010260,5.417,0.92538
,2.403025396545280,3.040,0.925389
,2.173817127018700,1.418,0.925395
Billboyle,2.304004730485120,4.812,0.925415
,2.292636452374630,1.487,0.925425
,2.394128397450370,2.149,0.925427
,2.248101973680210,2.698,0.925442
,2.215189949896260,2.303,0.925446
,2.284027560889330,2.084,0.925448
,2.317685305863440,2.537,0.925448
,2.340584793162940,2.819,0.925455
,2.542291947719280,1.707,0.925481
,2.415663627222670,2.703,0.925483
,2.140697943436600,2.627,0.925484
,2.366185143798420,3.162,0.925495
Kellyryan,2.262486260845280,2.847,0.925527
,2.394291728170440,4.203,0.92553
Toshitsumita,2.399619283742070,5.172,0.925548
,2.357285235528820,2.263,0.92556
,2.236224328713910,1.873,0.925575
,2.343121822721110,2.570,0.925576
Navashin,2.24090553610472,5.145,0.925589
,2.260133330873230,4.077,0.925595
,2.756959740498560,1.530,0.925621
,2.396162921509490,5.038,0.925626
,2.1681632,2.197,0.925628
,2.393518477711020,5.218,0.925636
,2.308917792769570,1.902,0.925663
Greenwich,2.378870139429510,7.892,0.925666
,2.617115011396810,6.950,0.925673
,2.230271862392550,2.196,0.925677
,2.232752049987810,1.427,0.92568
,2.162978181368920,1.652,0.925689
,2.249190362261460,3.001,0.925706
,2.728993272200950,3.433,0.925709
,2.39047473184216,5.252,0.925716
,2.647075079000410,2.093,0.925716
Frankwasser,2.287864770112980,3.269,0.925717
,2.360463907500710,1.804,0.925764
,2.074491791413530,2.064,0.925771
,2.328560292337390,3.117,0.925781
,2.345042646682290,2.214,0.925795
,2.25521418460682,1.331,0.925812
,2.365536283215750,2.843,0.925819
,2.713631070832800,3.559,0.925824
,2.268603737399620,3.758,0.925843
,2.390405527992860,1.611,0.925862
,2.274946756972100,1.331,0.925864
,2.428115127777820,2.713,0.925869
,2.763631818577370,6.451,0.92588
,2.28055962374366,2.692,0.925887
,2.388452758743440,2.052,0.92589
,2.26601273034424,3.315,0.925906
,2.25062728432992,1.440,0.925915
,2.681699733594170,5.111,0.925926
,2.238770372293890,1.810,0.925949
,2.375130980420680,3.369,0.925953
,2.300911620127360,2.250,0.925968
Svyatitelpyotr,2.693854897127010,8.475,0.925971
,2.428351073382590,2.517,0.925972
,2.341012223024760,1.481,0.925979
,2.082345719393960,2.000,0.925982
,2.415585304099270,2.185,0.926002
,2.555942061483200,7.822,0.926004
,2.322790926537280,2.603,0.926005
,2.394855837356470,3.198,0.926009
,2.4492235687713,5.005,0.926023
,2.628025687541090,1.163,0.92604
,2.403942912521040,2.405,0.926056
,2.562926398373490,3.183,0.926089
,2.555748243936040,3.911,0.926107
,2.440495148318970,5.154,0.926118
,2.225804304122190,7.202,0.926119
Schwekendiek,2.443504661746510,1.704,0.926119
Wallach,2.724892756555590,8.740,0.926119
,2.399913596410110,3.127,0.926124
,2.617224309550560,3.868,0.926174
,2.328203495195760,2.448,0.926175
,2.251674048564290,1.242,0.926201
,2.429047230463370,1.247,0.926205
,2.344358206003210,3.578,0.926215
,2.757384691182020,2.835,0.926242
,2.733259715214620,1.214,0.926243
,2.317206917572880,2.482,0.926271
,2.327214672799640,1.712,0.926271
,2.382335984874190,3.170,0.926271
,2.36510164895126,2.401,0.926281
,1.962416472997720,1.703,0.926302
,2.645069870902790,1.633,0.926304
,2.319092947277140,1.628,0.926318
,2.56805605888154,2.474,0.926342
,2.588597544584730,3.660,0.926345
,2.260268277871380,1.439,0.92635
,2.7370129780663,1.369,0.926351
,2.191674125384580,3.044,0.926353
,2.757217229143880,1.571,0.926375
Pickard,2.377247113120740,9.109,0.926387
,2.661904233938580,2.489,0.926392
,2.26265325526877,2.039,0.926403
,2.39830610019361,2.142,0.926417
,2.317933130724630,2.752,0.926429
,2.365996269283890,2.766,0.926436
,2.673676120527260,1.446,0.926437
,2.20640871825991,3.685,0.926443
,2.305333623016860,1.554,0.926458
,2.105818772278910,2.630,0.92648
,2.683812227659630,2.968,0.92651
,2.330843498342200,2.850,0.926512
Baixuefei,2.272208715310030,2.546,0.926517
,2.41576581187771,1.504,0.92652
Cornus,2.393531084305240,3.832,0.92653
,2.38722166631208,5.316,0.926536
,2.353435130645600,4.229,0.926549
,2.378526229459510,1.497,0.926566
,2.325224744811470,3.439,0.926591
,2.645384625121110,6.000,0.926599
,2.399479797944030,4.356,0.926622
Xandertielens,2.258775798614640,2.118,0.926628
,2.585798122659610,2.402,0.926628
,2.549643177562750,4.211,0.926636
,2.378604722752410,1.518,0.926648
,2.307590747804020,2.718,0.92665
,2.323093160912980,2.949,0.926656
,2.405417181987070,1.644,0.926662
,2.922623433737020,8.964,0.926666
Jeanlucjosset,2.546097538827200,6.958,0.926675
,2.168334677261520,1.582,0.926677
,2.216817532591840,2.378,0.926682
,2.696877600571760,5.371,0.926687
,2.27086215325814,1.645,0.92672
,2.11890723065404,2.306,0.926724
,2.237608361910640,1.914,0.926744
,2.346897667682520,2.239,0.926747
Epetersen,2.233260604569640,5.974,0.926751
,2.550768551027780,4.565,0.926755
,2.358617278571250,3.838,0.926761
,2.367274787512080,3.038,0.926778
Lorikim,2.306060332072330,5.691,0.926788
,2.477443108600950,1.710,0.926797
,2.298717063044390,2.876,0.926798
,2.403883207149340,2.094,0.926807
,2.332850534176600,1.465,0.92682
,2.212009386075690,3.457,0.926841
,2.575693442369850,2.742,0.926842
Conedera,2.424766046508010,3.037,0.926853
,2.351762513506710,3.991,0.926869
,2.542822818617290,1.176,0.926871
,2.673096594918340,4.195,0.926873
,2.437515199540260,2.727,0.926896
,2.392653977411440,2.631,0.9269
Leonardo,2.351126621702170,9.838,0.92691
,2.24024918093125,1.615,0.926914
SIMBAD,2.256038735377560,4.862,0.926914
,2.275626080418470,3.409,0.92694
,2.220053259740950,1.342,0.926945
,2.414694129013050,1.862,0.926971
,2.33984627681155,2.304,0.926974
,2.345831694358420,4.515,0.926985
,2.36368833441145,5.573,0.926994
,2.250290405668200,2.340,0.927
Yahabananshozan,2.373737941382820,2.162,0.927007
,2.361395016944630,2.711,0.927011
,2.674529059474480,3.365,0.927026
,2.56275306900504,3.235,0.92705
,2.40392885337648,5.033,0.927069
,2.386102307326940,4.182,0.927073
,2.220673663479430,2.007,0.927075
,2.411370217307340,4.701,0.92708
Francylemp,2.402405067214700,2.252,0.927092
,2.455344909088180,2.647,0.927098
,2.274790949999100,1.702,0.927119
,2.374462819993800,1.799,0.927123
,2.306242754869560,2.599,0.927139
,2.286521103821750,2.581,0.927141
,2.317579108608940,2.667,0.927142
,2.636559379044310,3.843,0.927151
,2.351623827401570,4.809,0.927154
,2.580779331333510,5.166,0.92716
,2.336116808744650,2.634,0.927161
,2.411684435574330,3.263,0.927171
,2.300936835902730,1.922,0.9272
,2.288389237851940,5.179,0.927205
,2.380966821112300,4.098,0.92722
,2.388792117335100,3.050,0.927226
,2.648544418592440,5.489,0.927244
,2.31128279279392,2.973,0.927256
,2.643062686952100,1.963,0.927277
,2.605897546963680,5.767,0.927287
,2.203275270511220,3.217,0.927295
,2.593696342554130,1.431,0.927301
Lewseaman,2.331445377196600,1.124,0.927309
,2.430981213778110,1.359,0.927313
,2.429783624003090,4.627,0.927315
,2.644468804328900,3.173,0.927316
,2.425776008260070,3.380,0.927335
,2.247960618006760,2.070,0.927336
,2.309463137536000,2.742,0.927356
,2.409592180673840,2.663,0.927361
Belgica,2.236002189423390,9.785,0.927362
,2.271577866145610,1.913,0.927364
Semenchur,2.251455707367600,2.989,0.927374
,2.375477065303500,1.202,0.927386
,2.309950844749010,1.562,0.927387
,2.338963343981420,1.646,0.927413
,2.273788399439190,5.395,0.927421
,2.415247667113600,2.772,0.927434
,2.269804799564530,2.451,0.927448
,2.41830494265531,2.540,0.927468
Cesaro,2.269291072281890,2.583,0.927469
,2.337219542596070,2.581,0.92748
,2.427113537021640,3.838,0.92748
Delores,2.153840558900060,5.761,0.927485
,2.39355262103012,2.360,0.927486
,2.388178044805230,3.637,0.927511
,2.418089720635780,1.443,0.927533
,2.638072663240420,1.996,0.927545
,2.322471312717700,1.487,0.927551
,2.381180575430450,5.078,0.927565
,2.392754165391400,3.195,0.927566
,2.388433435390500,2.580,0.927569
Robertball,2.568319107223880,6.446,0.927571
,2.337506351004070,2.944,0.927581
,2.644841536415330,3.018,0.927588
,2.375502734700710,1.420,0.927589
,2.476424223521690,3.236,0.927598
,2.775564666983180,3.878,0.927601
,2.771469496572880,6.891,0.927604
,2.760201028698010,1.285,0.927622
Giussano,2.434305957214110,2.703,0.927632
Malesherbes,2.274382708363400,4.390,0.927643
,2.274856651365570,2.522,0.927666
Lilliputia,2.313158244464310,6.341,0.927667
,2.40237210437406,2.368,0.927683
Cosette,2.227291946760790,11.699,0.92769
,2.64121514046438,3.019,0.927714
,2.54520931530732,7.989,0.927719
,2.331336905147280,1.970,0.927722
,2.42881694536599,2.734,0.927736
,2.468566878128400,3.160,0.927759
,2.452299719659070,1.449,0.92776
,2.266000644280690,1.776,0.927769
Bright Spring,2.331102874718170,1.946,0.927772
,2.267479336009130,1.613,0.927773
Resnik,2.192882619688630,4.823,0.927774
,2.229722840478700,4.878,0.927782
,2.788045114140710,3.194,0.927783
,2.432824034142380,5.097,0.927795
,2.624422784247300,5.837,0.927801
,2.347138288172800,3.339,0.927803
,2.415428732155400,2.537,0.927803
,2.391043120281950,3.052,0.927812
,2.361249327998570,2.026,0.92782
,2.601532705632040,1.628,0.927828
,2.270666915301940,1.523,0.927833
,2.206194146867880,2.971,0.927846
Schiaparelli,2.242220835558480,5.469,0.927858
,2.616092927032660,3.273,0.92786
,2.243427332937300,2.376,0.927863
,2.652535974971690,5.300,0.927868
,2.624970278358840,3.782,0.927882
,2.437868521584880,3.152,0.927885
,2.267017750637170,2.602,0.927886
,2.293672518060390,3.253,0.927889
,2.606423167246680,1.551,0.927902
,2.347358577701760,3.188,0.927914
,2.277537349874380,2.224,0.927915
,2.562028379110810,6.240,0.927916
,2.655348191421700,6.721,0.92792
,2.210109866931750,2.673,0.92794
,2.597734143257360,6.983,0.92794
,2.703030333578610,2.415,0.92795
Peterantreasian,2.52576587053844,4.437,0.927952
,2.440321159619550,2.727,0.927955
,2.251882382688630,3.626,0.927957
,2.44162926040666,2.837,0.927999
Prudentia,2.453535911047370,39.356,0.928008
,2.348825119725610,3.735,0.928011
,2.531374143499850,1.895,0.928011
,2.170798114397290,1.877,0.928012
Kwiatkowski,2.2983674265227,3.710,0.928016
,2.347903978180970,1.697,0.928018
,2.347686303733060,2.037,0.92802
,2.36844490272697,1.727,0.928025
,2.278462967102490,3.297,0.928057
,2.573953772953160,6.198,0.92807
Neilclaffey,2.315619510860990,2.973,0.928074
,2.381198837503350,3.334,0.928077
,2.479799784345420,4.132,0.928078
,2.306950790077520,2.414,0.928081
,2.273209475155070,1.446,0.928087
,2.434504259069060,5.323,0.928091
Dalla-Degregori,2.230230466393140,3.951,0.928104
,2.219753831339860,1.438,0.928117
,2.191212017222540,1.771,0.928121
,2.57673939431608,3.755,0.928149
,2.393536673930690,3.618,0.928154
,2.165831474101730,3.268,0.928159
,2.067216042985390,2.356,0.928162
,2.649201310620000,3.204,0.928163
,2.600418011361820,1.543,0.928174
,2.269028061696740,4.137,0.928192
,2.35317470274748,2.226,0.928202
,2.305908395522780,2.761,0.928225
,2.147167805115080,1.819,0.928239
,2.404115092661190,4.527,0.928247
,2.375317746942180,1.646,0.928272
,2.576348586947210,3.409,0.928287
,2.23780043655966,2.376,0.92829
,2.620929958680640,1.871,0.928316
,2.288575102532880,3.661,0.928334
,2.591012642665800,5.575,0.928339
,2.318666337107210,3.294,0.928348
,2.4366339344772,5.138,0.928355
Loripaul,2.286137770434360,4.047,0.928372
,2.259463214693900,1.644,0.928374
,2.638106933897750,4.603,0.928383
,2.402178465049900,3.475,0.928386
,2.603622336662200,2.509,0.928388
,2.667536172263180,5.619,0.928391
,2.436358416233430,2.644,0.928395
